Quarter ID,Quarter,State ID,State,Crime Type ID,Crime Type,Modality ID,Modality,Value
20171,2017-Q1,5,Coahuila de Zaragoza,602,Kidnapping,28,Other Kidnappings,0
20171,2017-Q1,5,Coahuila de Zaragoza,602,Kidnapping,49,Kidnapping as a Hostage,0
20171,2017-Q1,5,Coahuila de Zaragoza,602,Kidnapping,50,Express Kidnapping,0
20171,2017-Q1,5,Coahuila de Zaragoza,602,Kidnapping,51,Kidnapping for Ransom,2
20171,2017-Q1,5,Coahuila de Zaragoza,602,Kidnapping,52,Kidnapping to Cause Harm,0
20171,2017-Q1,5,Coahuila de Zaragoza,603,Child Trafficking,55,Child Trafficking,0
20171,2017-Q1,5,Coahuila de Zaragoza,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,4
20171,2017-Q1,5,Coahuila de Zaragoza,701,Breaking and Entering,5,Breaking and Entering,134
20171,2017-Q1,5,Coahuila de Zaragoza,702,Threats,6,Threats,761
20171,2017-Q1,5,Coahuila de Zaragoza,703,Against the Environment,11,Against the Environment,5
20171,2017-Q1,5,Coahuila de Zaragoza,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,9
20171,2017-Q1,5,Coahuila de Zaragoza,705,Electoral,16,Election,0
20171,2017-Q1,5,Coahuila de Zaragoza,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20171,2017-Q1,5,Coahuila de Zaragoza,707,Falsehood,20,Falsehood,15
20171,2017-Q1,5,Coahuila de Zaragoza,708,Falsification,21,Falsification,72
20171,2017-Q1,5,Coahuila de Zaragoza,709,Narcomenudeo,26,Narcomenudeo,733
20171,2017-Q1,5,Coahuila de Zaragoza,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,2687
20171,2017-Q1,6,Colima,101,Trust Abuse,2,Trust Abuse,142
20171,2017-Q1,6,Colima,102,Damage to Property,13,Damage to Property,614
20171,2017-Q1,6,Colima,103,Dispossession,15,Dispossession,98
20171,2017-Q1,6,Colima,104,Extortion,19,Extortion,13
20171,2017-Q1,6,Colima,105,Fraud,22,Fraud,347
20171,2017-Q1,6,Colima,106,Stole,10,Violently,271
20171,2017-Q1,6,Colima,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20171,2017-Q1,6,Colima,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20171,2017-Q1,6,Colima,106,Stole,39,Carjacking 4 Wheel Violence,0
20171,2017-Q1,6,Colima,106,Stole,40,Carjacking 4 Wheel without Violence,269
20171,2017-Q1,6,Colima,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20171,2017-Q1,6,Colima,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20171,2017-Q1,6,Colima,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20171,2017-Q1,6,Colima,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20171,2017-Q1,6,Colima,106,Stole,45,Motorcycle Theft Violence,0
20171,2017-Q1,6,Colima,106,Stole,46,No Motorcycle Theft Violence,123
20171,2017-Q1,6,Colima,106,Stole,47,Tractors Theft Violence,0
20171,2017-Q1,6,Colima,106,Stole,48,Theft of Tractors without Violence,0
20171,2017-Q1,6,Colima,106,Stole,53,Without Violence,1515
20171,2017-Q1,6,Colima,107,Other Crimes against Property,29,Other Crimes against Property,1
20171,2017-Q1,6,Colima,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,164
20171,2017-Q1,6,Colima,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20171,2017-Q1,6,Colima,203,Domestic Violence,59,Domestic Violence,518
20171,2017-Q1,6,Colima,204,Other Offenses against the Family,30,Other Offenses against the Family,23
20171,2017-Q1,6,Colima,301,Sexual Abuse,3,Sexual Abuse,37
20171,2017-Q1,6,Colima,302,Sexual Harassment,4,Sexual Harassment,0
20171,2017-Q1,6,Colima,303,Sexual Harassment,23,Sexual Harassment,4
20171,2017-Q1,6,Colima,304,Incest,24,Incest,0
20171,2017-Q1,6,Colima,305,Equated Violation,56,Statutory Rape,4
20171,2017-Q1,6,Colima,306,Simple Violation,57,Simple Violation,28
20171,2017-Q1,6,Colima,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,9
20171,2017-Q1,6,Colima,401,Corruption of Minors,12,Corruption of Minors,7
20171,2017-Q1,6,Colima,402,Trafficking,54,Trafficking,1
20171,2017-Q1,6,Colima,403,Other Crimes against Society,31,Other Crimes against Society,0
20171,2017-Q1,6,Colima,501,Abortion,1,Abortion,2
20171,2017-Q1,6,Colima,502,Femicide,7,Knife,0
20171,2017-Q1,6,Colima,502,Femicide,8,Firearm,0
20171,2017-Q1,6,Colima,502,Femicide,9,Another Element,1
20171,2017-Q1,6,Colima,502,Femicide,27,Not Specified,0
20171,2017-Q1,6,Colima,503,Homicide,7,Knife,16
20171,2017-Q1,6,Colima,503,Homicide,8,Firearm,102
20171,2017-Q1,6,Colima,503,Homicide,9,Another Element,29
20171,2017-Q1,6,Colima,503,Homicide,17,In Traffic Accident,19
20171,2017-Q1,6,Colima,503,Homicide,27,Not Specified,4
20171,2017-Q1,6,Colima,504,Injury,7,Knife,9
20171,2017-Q1,6,Colima,504,Injury,8,Firearm,5
20171,2017-Q1,6,Colima,504,Injury,9,Another Element,173
20171,2017-Q1,6,Colima,504,Injury,17,In Traffic Accident,72
20171,2017-Q1,6,Colima,504,Injury,27,Not Specified,183
20171,2017-Q1,6,Colima,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,0
20171,2017-Q1,6,Colima,601,Rapture,36,Rapture,0
20171,2017-Q1,6,Colima,602,Kidnapping,28,Other Kidnappings,0
20171,2017-Q1,6,Colima,602,Kidnapping,49,Kidnapping as a Hostage,0
20171,2017-Q1,6,Colima,602,Kidnapping,50,Express Kidnapping,0
20171,2017-Q1,6,Colima,602,Kidnapping,51,Kidnapping for Ransom,0
20171,2017-Q1,6,Colima,602,Kidnapping,52,Kidnapping to Cause Harm,0
20171,2017-Q1,6,Colima,603,Child Trafficking,55,Child Trafficking,0
20171,2017-Q1,6,Colima,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,30
20171,2017-Q1,6,Colima,701,Breaking and Entering,5,Breaking and Entering,62
20171,2017-Q1,6,Colima,702,Threats,6,Threats,509
20171,2017-Q1,6,Colima,703,Against the Environment,11,Against the Environment,0
20171,2017-Q1,6,Colima,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,0
20171,2017-Q1,6,Colima,705,Electoral,16,Election,0
20171,2017-Q1,6,Colima,706,Letting Prisoners Escape,18,Letting Prisoners Escape,1
20171,2017-Q1,6,Colima,707,Falsehood,20,Falsehood,13
20171,2017-Q1,6,Colima,708,Falsification,21,Falsification,14
20171,2017-Q1,6,Colima,709,Narcomenudeo,26,Narcomenudeo,210
20171,2017-Q1,6,Colima,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,265
20171,2017-Q1,7,Chiapas,101,Trust Abuse,2,Trust Abuse,74
20171,2017-Q1,7,Chiapas,102,Damage to Property,13,Damage to Property,402
20171,2017-Q1,7,Chiapas,103,Dispossession,15,Dispossession,83
20171,2017-Q1,7,Chiapas,104,Extortion,19,Extortion,36
20171,2017-Q1,7,Chiapas,105,Fraud,22,Fraud,122
20171,2017-Q1,7,Chiapas,106,Stole,10,Violently,1100
20171,2017-Q1,7,Chiapas,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20171,2017-Q1,7,Chiapas,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20171,2017-Q1,7,Chiapas,106,Stole,39,Carjacking 4 Wheel Violence,155
20171,2017-Q1,7,Chiapas,106,Stole,40,Carjacking 4 Wheel without Violence,320
20171,2017-Q1,7,Chiapas,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20171,2017-Q1,7,Chiapas,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20171,2017-Q1,7,Chiapas,106,Stole,43,Industrial Tool Theft or Agricultural Violently,4
20171,2017-Q1,7,Chiapas,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,4
20171,2017-Q1,7,Chiapas,106,Stole,45,Motorcycle Theft Violence,73
20171,2017-Q1,7,Chiapas,106,Stole,46,No Motorcycle Theft Violence,145
20171,2017-Q1,7,Chiapas,106,Stole,47,Tractors Theft Violence,0
20171,2017-Q1,7,Chiapas,106,Stole,48,Theft of Tractors without Violence,0
20171,2017-Q1,7,Chiapas,106,Stole,53,Without Violence,481
20171,2017-Q1,7,Chiapas,107,Other Crimes against Property,29,Other Crimes against Property,1
20171,2017-Q1,7,Chiapas,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,138
20171,2017-Q1,7,Chiapas,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20171,2017-Q1,7,Chiapas,203,Domestic Violence,59,Domestic Violence,362
20171,2017-Q1,7,Chiapas,204,Other Offenses against the Family,30,Other Offenses against the Family,3
20171,2017-Q1,7,Chiapas,301,Sexual Abuse,3,Sexual Abuse,53
20171,2017-Q1,7,Chiapas,302,Sexual Harassment,4,Sexual Harassment,0
20171,2017-Q1,7,Chiapas,303,Sexual Harassment,23,Sexual Harassment,10
20171,2017-Q1,7,Chiapas,304,Incest,24,Incest,0
20171,2017-Q1,7,Chiapas,305,Equated Violation,56,Statutory Rape,27
20171,2017-Q1,7,Chiapas,306,Simple Violation,57,Simple Violation,154
20171,2017-Q1,7,Chiapas,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,21
20171,2017-Q1,7,Chiapas,401,Corruption of Minors,12,Corruption of Minors,41
20171,2017-Q1,7,Chiapas,402,Trafficking,54,Trafficking,24
20171,2017-Q1,7,Chiapas,403,Other Crimes against Society,31,Other Crimes against Society,5
20171,2017-Q1,7,Chiapas,501,Abortion,1,Abortion,3
20171,2017-Q1,7,Chiapas,502,Femicide,7,Knife,0
20171,2017-Q1,7,Chiapas,502,Femicide,8,Firearm,2
20171,2017-Q1,7,Chiapas,502,Femicide,9,Another Element,2
20171,2017-Q1,7,Chiapas,502,Femicide,27,Not Specified,0
20171,2017-Q1,7,Chiapas,503,Homicide,7,Knife,30
20171,2017-Q1,7,Chiapas,503,Homicide,8,Firearm,62
20171,2017-Q1,7,Chiapas,503,Homicide,9,Another Element,174
20171,2017-Q1,7,Chiapas,503,Homicide,17,In Traffic Accident,137
20171,2017-Q1,7,Chiapas,503,Homicide,27,Not Specified,0
20171,2017-Q1,7,Chiapas,504,Injury,7,Knife,65
20171,2017-Q1,7,Chiapas,504,Injury,8,Firearm,38
20171,2017-Q1,7,Chiapas,504,Injury,9,Another Element,279
20171,2017-Q1,7,Chiapas,504,Injury,17,In Traffic Accident,140
20171,2017-Q1,7,Chiapas,504,Injury,27,Not Specified,0
20171,2017-Q1,7,Chiapas,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,0
20171,2017-Q1,7,Chiapas,601,Rapture,36,Rapture,2
20171,2017-Q1,7,Chiapas,602,Kidnapping,28,Other Kidnappings,0
20171,2017-Q1,7,Chiapas,602,Kidnapping,49,Kidnapping as a Hostage,0
20171,2017-Q1,7,Chiapas,602,Kidnapping,50,Express Kidnapping,0
20171,2017-Q1,7,Chiapas,602,Kidnapping,51,Kidnapping for Ransom,5
20171,2017-Q1,7,Chiapas,602,Kidnapping,52,Kidnapping to Cause Harm,0
20171,2017-Q1,7,Chiapas,603,Child Trafficking,55,Child Trafficking,0
20171,2017-Q1,7,Chiapas,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,23
20171,2017-Q1,7,Chiapas,701,Breaking and Entering,5,Breaking and Entering,38
20171,2017-Q1,7,Chiapas,702,Threats,6,Threats,105
20171,2017-Q1,7,Chiapas,703,Against the Environment,11,Against the Environment,1
20171,2017-Q1,7,Chiapas,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,79
20171,2017-Q1,7,Chiapas,705,Electoral,16,Election,0
20171,2017-Q1,7,Chiapas,706,Letting Prisoners Escape,18,Letting Prisoners Escape,1
20171,2017-Q1,7,Chiapas,707,Falsehood,20,Falsehood,7
20171,2017-Q1,7,Chiapas,708,Falsification,21,Falsification,57
20171,2017-Q1,7,Chiapas,709,Narcomenudeo,26,Narcomenudeo,169
20171,2017-Q1,7,Chiapas,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,665
20171,2017-Q1,8,Chihuahua,101,Trust Abuse,2,Trust Abuse,202
20171,2017-Q1,8,Chihuahua,102,Damage to Property,13,Damage to Property,1664
20171,2017-Q1,8,Chihuahua,103,Dispossession,15,Dispossession,219
20171,2017-Q1,8,Chihuahua,104,Extortion,19,Extortion,4
20171,2017-Q1,8,Chihuahua,105,Fraud,22,Fraud,646
20171,2017-Q1,8,Chihuahua,106,Stole,10,Violently,387
20171,2017-Q1,8,Chihuahua,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20171,2017-Q1,8,Chihuahua,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20171,2017-Q1,8,Chihuahua,106,Stole,39,Carjacking 4 Wheel Violence,144
20171,2017-Q1,8,Chihuahua,106,Stole,40,Carjacking 4 Wheel without Violence,917
20171,2017-Q1,8,Chihuahua,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20171,2017-Q1,8,Chihuahua,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20171,2017-Q1,8,Chihuahua,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20171,2017-Q1,8,Chihuahua,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,23
20171,2017-Q1,8,Chihuahua,106,Stole,45,Motorcycle Theft Violence,4
20171,2017-Q1,8,Chihuahua,106,Stole,46,No Motorcycle Theft Violence,36
20171,2017-Q1,8,Chihuahua,106,Stole,47,Tractors Theft Violence,0
20171,2017-Q1,8,Chihuahua,106,Stole,48,Theft of Tractors without Violence,0
20171,2017-Q1,8,Chihuahua,106,Stole,53,Without Violence,2694
20171,2017-Q1,8,Chihuahua,107,Other Crimes against Property,29,Other Crimes against Property,24
20171,2017-Q1,8,Chihuahua,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,452
20171,2017-Q1,8,Chihuahua,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20171,2017-Q1,8,Chihuahua,203,Domestic Violence,59,Domestic Violence,2515
20171,2017-Q1,8,Chihuahua,204,Other Offenses against the Family,30,Other Offenses against the Family,0
20171,2017-Q1,8,Chihuahua,301,Sexual Abuse,3,Sexual Abuse,242
20171,2017-Q1,8,Chihuahua,302,Sexual Harassment,4,Sexual Harassment,0
20171,2017-Q1,8,Chihuahua,303,Sexual Harassment,23,Sexual Harassment,27
20171,2017-Q1,8,Chihuahua,304,Incest,24,Incest,2
20171,2017-Q1,8,Chihuahua,305,Equated Violation,56,Statutory Rape,45
20171,2017-Q1,8,Chihuahua,306,Simple Violation,57,Simple Violation,171
20171,2017-Q1,8,Chihuahua,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,17
20171,2017-Q1,8,Chihuahua,401,Corruption of Minors,12,Corruption of Minors,26
20171,2017-Q1,8,Chihuahua,402,Trafficking,54,Trafficking,13
20171,2017-Q1,8,Chihuahua,403,Other Crimes against Society,31,Other Crimes against Society,0
20171,2017-Q1,8,Chihuahua,501,Abortion,1,Abortion,2
20171,2017-Q1,8,Chihuahua,502,Femicide,7,Knife,0
20171,2017-Q1,8,Chihuahua,502,Femicide,8,Firearm,0
20171,2017-Q1,8,Chihuahua,502,Femicide,9,Another Element,0
20171,2017-Q1,8,Chihuahua,502,Femicide,27,Not Specified,0
20171,2017-Q1,8,Chihuahua,503,Homicide,7,Knife,52
20171,2017-Q1,8,Chihuahua,503,Homicide,8,Firearm,244
20171,2017-Q1,8,Chihuahua,503,Homicide,9,Another Element,96
20171,2017-Q1,8,Chihuahua,503,Homicide,17,In Traffic Accident,68
20171,2017-Q1,8,Chihuahua,503,Homicide,27,Not Specified,0
20171,2017-Q1,8,Chihuahua,504,Injury,7,Knife,73
20171,2017-Q1,8,Chihuahua,504,Injury,8,Firearm,94
20171,2017-Q1,8,Chihuahua,504,Injury,9,Another Element,672
20171,2017-Q1,8,Chihuahua,504,Injury,17,In Traffic Accident,178
20171,2017-Q1,8,Chihuahua,504,Injury,27,Not Specified,0
20171,2017-Q1,8,Chihuahua,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,63
20171,2017-Q1,8,Chihuahua,601,Rapture,36,Rapture,0
20171,2017-Q1,8,Chihuahua,602,Kidnapping,28,Other Kidnappings,0
20171,2017-Q1,8,Chihuahua,602,Kidnapping,49,Kidnapping as a Hostage,0
20171,2017-Q1,8,Chihuahua,602,Kidnapping,50,Express Kidnapping,0
20171,2017-Q1,8,Chihuahua,602,Kidnapping,51,Kidnapping for Ransom,0
20171,2017-Q1,8,Chihuahua,602,Kidnapping,52,Kidnapping to Cause Harm,0
20171,2017-Q1,8,Chihuahua,603,Child Trafficking,55,Child Trafficking,1
20171,2017-Q1,8,Chihuahua,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,149
20171,2017-Q1,8,Chihuahua,701,Breaking and Entering,5,Breaking and Entering,98
20171,2017-Q1,8,Chihuahua,702,Threats,6,Threats,581
20171,2017-Q1,8,Chihuahua,703,Against the Environment,11,Against the Environment,11
20171,2017-Q1,8,Chihuahua,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,160
20171,2017-Q1,8,Chihuahua,705,Electoral,16,Election,2
20171,2017-Q1,8,Chihuahua,706,Letting Prisoners Escape,18,Letting Prisoners Escape,1
20171,2017-Q1,8,Chihuahua,707,Falsehood,20,Falsehood,63
20171,2017-Q1,8,Chihuahua,708,Falsification,21,Falsification,104
20171,2017-Q1,8,Chihuahua,709,Narcomenudeo,26,Narcomenudeo,2398
20171,2017-Q1,8,Chihuahua,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,853
20171,2017-Q1,9,Ciudad de México,101,Trust Abuse,2,Trust Abuse,920
20171,2017-Q1,9,Ciudad de México,102,Damage to Property,13,Damage to Property,2664
20171,2017-Q1,9,Ciudad de México,103,Dispossession,15,Dispossession,814
20171,2017-Q1,9,Ciudad de México,104,Extortion,19,Extortion,121
20171,2017-Q1,9,Ciudad de México,105,Fraud,22,Fraud,2672
20171,2017-Q1,9,Ciudad de México,106,Stole,10,Violently,5149
20171,2017-Q1,9,Ciudad de México,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20171,2017-Q1,9,Ciudad de México,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20171,2017-Q1,9,Ciudad de México,106,Stole,39,Carjacking 4 Wheel Violence,733
20171,2017-Q1,9,Ciudad de México,106,Stole,40,Carjacking 4 Wheel without Violence,1476
20171,2017-Q1,9,Ciudad de México,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20171,2017-Q1,9,Ciudad de México,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20171,2017-Q1,9,Ciudad de México,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20171,2017-Q1,9,Ciudad de México,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20171,2017-Q1,9,Ciudad de México,106,Stole,45,Motorcycle Theft Violence,291
20171,2017-Q1,9,Ciudad de México,106,Stole,46,No Motorcycle Theft Violence,321
20171,2017-Q1,9,Ciudad de México,106,Stole,47,Tractors Theft Violence,0
20171,2017-Q1,9,Ciudad de México,106,Stole,48,Theft of Tractors without Violence,2
20171,2017-Q1,9,Ciudad de México,106,Stole,53,Without Violence,15420
20171,2017-Q1,9,Ciudad de México,107,Other Crimes against Property,29,Other Crimes against Property,0
20171,2017-Q1,9,Ciudad de México,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,190
20171,2017-Q1,9,Ciudad de México,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20171,2017-Q1,9,Ciudad de México,203,Domestic Violence,59,Domestic Violence,4299
20171,2017-Q1,9,Ciudad de México,204,Other Offenses against the Family,30,Other Offenses against the Family,191
20171,2017-Q1,9,Ciudad de México,301,Sexual Abuse,3,Sexual Abuse,314
20171,2017-Q1,9,Ciudad de México,302,Sexual Harassment,4,Sexual Harassment,57
